assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,146,100,100,1,101184,0,0,-3,3,58.6,0,0,2,1.8,1.3,1,Calum,1.8,18,0,46.5,9,False,231.6,0,0,0,0,966,,2018-10-20T16:31:16Z,42,0,0,0,101184.jpg,1.3,0,0,Chambers,0.9,False,5,a,9,54,174.0,17,20090,466,73564,417,0.4,4.0,Chambers,3
0,0,114,None,None,0,122074,0,0,-1,1,0.0,0,0,1,0.0,-0.5,0,Marcus,0.0,20,0,19.4,178,False,195.0,0,0,0,0,630,,None,44,0,0,1,122074.jpg,2.1,0,20,Bettinelli,0.4,False,1,a,9,54,0.0,15,36393,29,31465,236,0.0,3.4,Bettinelli,1
0,2,101,100,100,1,82514,0,0,-3,3,14.6,1,0,2,1.8,1.3,2,Tim,1.8,19,0,11.6,180,False,101.2,0,0,0,0,644,,2018-08-10T15:01:13Z,42,0,0,0,82514.jpg,1.4,0,0,Ream,0.1,False,13,a,9,54,0.0,13,1630,68,18118,80,0.4,3.1,Ream,0
0,0,236,100,100,1,72681,0,0,-1,1,99.5,0,0,2,1.8,1.3,2,Denis,1.8,37,0,47.2,181,False,342.4,0,0,0,0,1485,,2018-08-10T13:31:13Z,44,0,0,0,72681.jpg,1.2,0,0,Odoi,0.1,False,4,a,9,54,28.0,20,3560,189,10166,84,0.4,4.5,Odoi,2
1,0,166,100,100,1,76357,0,0,-3,3,256.5,0,0,3,1.7,1.2,1,Tom,1.7,22,0,46.0,182,False,143.8,0,0,0,0,890,,2018-10-27T14:01:14Z,47,0,0,0,76357.jpg,1.9,0,0,Cairney,0.5,False,10,a,9,54,59.0,27,22088,109,149213,334,0.4,5.7,Cairney,0
0,0,81,100,100,0,55038,0,0,-2,2,65.6,0,0,3,0.2,-0.3,1,Kevin,0.2,21,0,15.0,183,False,68.8,0,0,0,0,622,,2018-11-05T23:01:15Z,43,0,0,0,55038.jpg,1.1,1,0,McDonald,0.2,False,6,a,9,54,15.0,11,14528,80,25576,136,0.0,2.6,McDonald,2
3,3,176,100,75,0,184349,0,0,-5,5,269.7,0,0,3,2.0,1.1,7,Ryan,2.0,37,2,79.8,184,False,265.0,0,0,0,0,1255,,2018-12-15T19:31:16Z,60,0,0,0,184349.jpg,3.1,0,0,Sessegnon,2.1,False,3,a,9,54,262.0,52,48185,542,427373,442,0.3,8.7,Sessegnon,0
0,0,48,None,None,0,61916,0,0,-4,4,33.0,0,0,3,0.2,-0.3,0,Stefan,0.2,12,0,9.0,185,False,48.8,0,0,0,0,409,,None,51,0,0,0,61916.jpg,0.9,0,0,Johansen,0.1,False,8,a,9,54,7.0,11,819,10,6763,25,0.0,2.2,Johansen,4
0,0,16,100,100,0,54421,0,0,-2,2,6.9,0,0,3,0.3,-0.2,0,Floyd,0.3,4,0,2.6,186,False,12.2,0,0,0,0,161,,2018-12-04T15:01:17Z,43,0,0,0,54421.jpg,1.0,0,0,Ayité,0.1,False,11,a,9,54,9.0,7,5538,33,10296,73,0.1,1.6,Ayité,0
0,0,7,100,100,0,92259,0,0,-1,1,1.4,0,0,3,0.3,-0.2,0,Neeskens,0.3,1,0,0.9,187,False,5.0,0,0,0,0,27,,2018-08-30T11:01:13Z,44,0,0,0,92259.jpg,1.0,0,0,Kebano,0.0,False,7,a,9,54,2.0,2,1922,9,5479,21,0.1,0.5,Kebano,0
0,0,0,0,0,0,58476,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,188,False,0.0,0,0,0,0,0,Season-long loan to Lille,2018-09-02T07:31:14Z,44,0,0,0,58476.jpg,0.0,0,0,da Rocha Fonte,0.1,False,17,u,9,54,0.0,0,5654,2,22128,49,0.0,0.0,Fonte,0
0,2,62,None,None,1,197030,0,0,-1,1,134.2,0,0,4,3.0,2.5,2,Aboubakar,3.0,15,2,39.9,189,False,106.6,0,0,0,0,614,,None,44,0,0,0,197030.jpg,2.2,0,0,Kamara,10.1,False,47,a,9,54,171.0,24,643867,20037,677361,5855,0.7,5.5,Kamara,2
1,1,180,100,100,0,61739,0,0,-3,3,76.6,0,0,2,0.5,0.0,0,Maxime,0.5,27,0,39.4,455,False,261.6,0,0,0,0,1035,,2018-12-22T14:01:17Z,42,0,0,0,61739.jpg,1.3,0,0,Le Marchand,0.2,False,20,a,9,54,54.0,15,7766,19,16667,122,0.1,3.6,Le Marchand,1
2,6,290,None,None,2,170271,0,0,-4,4,577.5,1,0,3,1.8,1.3,3,Jean Michael,1.8,36,1,97.1,456,False,323.2,0,0,0,0,1490,,None,51,0,0,0,170271.jpg,2.7,0,0,Seri,1.8,False,24,a,9,54,69.0,51,244131,310,273213,1276,0.4,10.0,Seri,3
0,0,122,None,None,1,87107,0,0,-3,3,160.3,0,0,2,1.8,1.3,1,Cyrus,1.8,21,0,42.4,460,False,207.8,0,0,0,0,980,,None,42,0,0,0,87107.jpg,1.3,0,0,Christie,0.1,False,22,a,9,54,57.0,17,3234,178,10950,96,0.4,4.0,Christie,2
0,2,47,None,None,0,40559,0,0,-2,2,0.0,0,0,1,0.0,-0.5,0,Fabricio,0.0,5,0,11.5,474,False,115.2,0,0,0,0,180,,None,43,0,0,0,40559.jpg,4.0,0,15,Agosto Ramírez,0.3,False,31,a,9,54,0.0,8,15962,58,19373,178,0.0,1.9,Fabri,0
0,0,201,100,100,2,66842,0,0,-3,3,257.0,0,0,3,1.7,1.2,3,André,1.7,34,5,89.2,478,False,288.8,0,0,0,0,1305,,2018-12-02T12:01:15Z,57,0,0,0,66842.jpg,3.4,0,0,Schürrle,3.4,False,14,a,9,54,353.0,58,408645,946,570984,4653,0.3,10.2,Schürrle,2
3,8,239,None,None,1,128389,0,0,2,-2,250.0,2,0,4,2.3,1.8,2,Aleksandar,2.3,42,7,153.5,480,False,394.6,0,0,0,0,1660,,None,67,0,0,0,128389.jpg,4.1,0,0,Mitrovic,17.6,False,9,a,9,54,888.0,78,2306388,11420,1754277,26964,0.3,11.6,Mitrovic,4
0,2,151,100,100,1,149266,0,0,-2,2,22.3,0,0,2,2.3,1.8,2,Alfie,2.3,22,0,28.0,487,False,229.0,0,0,0,0,990,,2018-09-27T15:31:13Z,48,0,0,0,149266.jpg,1.4,0,0,Mawson,0.1,False,26,a,9,54,29.0,17,3302,107,12001,95,0.5,3.5,Mawson,2
0,1,175,None,None,1,94248,0,0,-1,1,20.0,0,0,1,3.2,2.7,4,Sergio,3.2,18,0,29.2,509,False,272.8,0,0,0,0,900,,None,44,0,0,0,94248.jpg,2.7,0,38,Rico,0.3,False,25,a,9,54,0.0,27,11530,996,11922,212,0.7,6.1,Rico,0
0,0,116,100,100,1,101105,0,0,-2,2,109.0,0,0,2,1.7,1.2,2,Joe,1.7,16,0,26.5,510,False,127.0,0,0,0,0,688,,2018-11-24T15:01:16Z,48,0,0,0,101105.jpg,1.7,0,0,Bryan,0.1,False,23,a,9,54,29.0,15,2490,36,8794,31,0.4,3.1,Bryan,0
0,0,64,100,100,0,201084,0,0,0,0,85.9,0,0,2,0.0,-0.5,0,Timothy,0.0,12,0,17.6,511,False,65.4,0,0,0,0,502,,2018-12-06T00:01:16Z,45,1,0,0,201084.jpg,0.6,0,0,Fosu-Mensah,0.4,False,21,a,9,54,26.0,4,8639,20,35469,135,0.0,0.9,Fosu-Mensah,2
0,0,91,0,0,0,203325,0,0,-1,1,54.8,0,0,3,0.0,0.0,0,André-Frank,-0.2,17,0,22.2,512,False,121.8,0,0,0,0,636,Knock - Expected back 01 Jan,2018-12-20T19:01:16Z,44,0,0,0,203325.jpg,1.4,1,0,Zambo Anguissa,0.1,False,29,i,9,54,45.0,15,10846,21,14452,109,0.0,3.4,Zambo Anguissa,0
4,3,103,None,None,0,108093,0,0,-1,1,205.3,1,0,4,0.3,-0.2,0,Luciano,0.3,16,0,47.9,513,False,131.2,0,0,0,0,640,,None,54,0,0,0,108093.jpg,2.7,0,0,Vietto,0.5,False,19,a,9,54,146.0,32,75660,155,85032,457,0.1,5.9,Vietto,1
0,0,3,None,None,0,109999,0,0,-1,1,0.3,0,0,3,0.2,-0.3,0,Ibrahima,0.2,1,0,0.1,521,False,0.4,0,0,0,0,17,,None,44,0,0,0,109999.jpg,1.0,0,0,Cissé,0.1,False,44,a,9,54,0.0,1,5050,21,5331,31,0.0,0.2,Cissé,0
0,0,0,None,None,0,208998,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Zeze Steven,0.0,0,0,0.0,541,False,0.0,0,0,0,0,0,,None,40,0,0,0,208998.jpg,0.0,0,0,Sessegnon,0.1,False,43,a,9,54,0.0,0,6179,116,2936,109,0.0,0.0,Steven Sessegnon,0
0,0,39,100,100,0,38038,0,0,0,0,0.0,0,0,1,0.0,-1.0,0,Ben,0.0,9,0,7.8,190,False,78.4,0,0,0,0,192,,2018-09-14T13:01:14Z,40,0,0,0,38038.jpg,1.3,0,11,Hamer,8.5,False,12,a,10,38,0.0,4,475164,1454,195220,2752,0.0,1.0,Hamer,0
0,2,274,100,100,3,57513,0,0,-1,1,20.3,1,0,1,2.2,1.2,3,Jonas,2.2,25,0,39.0,191,False,370.0,0,0,0,0,1517,,2018-11-11T12:31:15Z,44,0,0,0,57513.jpg,2.9,0,44,Lössl,1.7,False,1,a,10,38,0.0,50,63144,1399,73771,709,0.5,11.4,Lössl,0
1,7,270,100,100,3,85368,0,0,-1,1,29.5,1,0,2,1.3,0.3,1,Christopher,1.3,34,1,42.8,192,False,315.2,0,0,0,0,1690,,2018-10-06T14:01:16Z,44,0,0,0,85368.jpg,2.8,0,0,Schindler,3.4,False,26,a,10,38,82.0,53,165492,914,140851,3790,0.3,12.0,Schindler,2
2,6,194,100,100,1,54284,0,0,-1,1,251.4,0,0,2,0.3,-0.7,0,Chris,0.3,26,0,51.7,193,False,198.4,0,0,0,0,1146,,2018-12-08T14:01:16Z,44,0,0,0,54284.jpg,2.1,0,0,Löwe,0.2,False,15,a,10,38,68.0,32,8602,15,10721,139,0.1,7.3,Löwe,1
0,0,39,0,0,1,104545,0,0,-1,1,16.4,0,0,2,0.0,0.0,0,Tommy,0.2,7,0,6.2,194,False,32.6,0,0,0,0,266,Hamstring injury - Expected back 12 Jan,2018-12-08T17:31:17Z,44,0,0,0,104545.jpg,1.3,0,0,Smith,0.1,False,2,i,10,38,12.0,5,907,4,4240,28,0.0,1.1,Smith,2
1,4,290,100,100,2,48760,0,0,-1,1,64.3,0,0,2,4.0,3.0,8,Mathias,4.0,28,3,63.1,195,False,417.0,0,0,0,0,1517,,2018-11-10T19:01:15Z,44,0,0,0,48760.jpg,3.1,0,0,Jorgensen,3.1,False,25,a,10,38,147.0,53,38699,4387,341391,955,0.9,12.0,Zanka,6
0,0,0,0,0,0,79733,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,Transferred to Derby County,2018-08-09T06:50:04Z,40,0,0,0,79733.jpg,0.0,0,0,Malone,1.4,False,3,u,10,38,0.0,0,680,3,169299,451,0.0,0.0,Malone,0
0,0,217,None,None,3,172246,0,0,-1,1,250.2,0,0,2,1.2,0.2,1,Florent,1.2,26,0,50.4,197,False,177.0,0,0,0,0,1318,,None,44,0,0,0,172246.jpg,2.1,0,0,Hadergjonaj,0.1,False,33,a,10,38,78.0,35,3623,20,5075,45,0.3,8.0,Hadergjonaj,1
0,0,198,100,100,3,109434,0,0,-2,2,68.8,1,0,2,2.2,1.2,1,Terence,2.2,27,1,41.5,198,False,253.0,0,0,0,0,1311,,2018-12-15T14:01:16Z,43,1,0,0,109434.jpg,2.2,0,0,Kongolo,0.3,False,5,a,10,38,92.0,35,17208,154,15456,408,0.5,8.1,Kongolo,2
0,3,243,0,0,3,74471,0,0,-4,4,457.6,1,0,3,0.0,0.0,0,Aaron,0.8,20,2,97.9,199,False,303.6,0,0,0,0,1322,Knee injury - Expected back 02 Feb,2018-12-10T14:01:17Z,51,0,0,0,74471.jpg,2.9,0,0,Mooy,1.2,False,10,i,10,38,216.0,44,69819,12,201265,1410,0.2,8.6,Mooy,2
0,0,13,75,75,1,51344,0,0,-3,3,57.6,0,0,3,0.0,-0.8,0,Rajiv,0.0,6,0,12.6,200,False,27.8,0,0,0,0,405,Back injury - 75% chance of playing,2018-12-20T16:31:16Z,47,0,0,0,51344.jpg,2.0,0,0,van La Parra,0.0,False,17,d,10,38,41.0,10,1046,3,3539,25,0.0,2.1,van La Parra,0
1,3,178,100,100,3,79619,0,0,-1,1,142.0,0,0,3,1.0,0.0,0,Jonathan,1.0,16,0,36.7,201,False,200.8,0,0,0,0,1075,,2018-12-15T14:01:16Z,44,0,0,0,79619.jpg,2.2,1,0,Hogg,0.4,False,6,a,10,38,24.0,29,32178,170,27371,480,0.2,6.6,Hogg,2
0,4,251,100,100,3,168991,0,0,0,0,286.2,0,0,3,2.5,1.5,2,Philip,2.5,32,2,92.6,202,False,394.6,0,0,0,0,1570,,2018-12-04T22:31:16Z,45,0,0,0,168991.jpg,2.7,0,0,Billing,2.0,False,8,a,10,38,244.0,48,274695,3125,183829,1719,0.6,10.7,Billing,5
0,0,0,0,0,0,86176,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Tom,0.0,0,0,0.0,203,False,0.0,0,0,0,0,0,Transferred to Stoke,2018-07-24T14:34:21Z,50,0,0,0,86176.jpg,0.0,0,0,Ince,0.0,False,11,u,10,38,0.0,0,45,0,681,1,0.0,0.0,Ince,0
0,0,6,0,0,1,80755,0,0,0,0,1.1,0,0,3,0.0,0.0,0,Danny,0.5,0,0,0.6,204,False,5.0,0,0,0,0,83,Knee injury - Expected back 23 Feb,2018-12-14T13:31:15Z,45,0,0,0,80755.jpg,1.3,0,0,Williams,0.0,False,19,i,10,38,1.0,4,1019,4,1281,12,0.1,0.9,Williams,1
0,0,6,0,0,0,246878,0,0,-2,2,0.5,0,0,3,0.0,0.0,0,Abdelhamid,0.2,3,0,0.7,205,False,4.2,0,0,0,0,48,Shoulder injury - Expected back 02 Feb,2018-12-04T22:01:16Z,43,0,0,0,246878.jpg,1.0,0,0,Sabiri,0.1,False,29,i,10,38,2.0,2,3752,7,5269,34,0.0,0.5,Sabiri,0
0,0,114,None,None,3,106450,0,0,-2,2,204.7,0,0,3,1.7,0.7,2,Alex,1.7,25,1,71.7,206,False,145.6,0,0,0,0,1217,,None,48,0,0,0,106450.jpg,2.3,0,0,Pritchard,0.1,False,21,a,10,38,367.0,36,11059,52,9055,142,0.4,7.5,Pritchard,1
0,0,13,100,100,0,205102,0,0,-3,3,48.2,0,0,3,0.3,-0.7,0,Ramadan,0.3,2,0,6.9,207,False,15.4,0,0,0,0,75,,2018-09-21T12:31:12Z,47,0,0,0,205102.jpg,1.0,0,0,Sobhi,0.1,False,14,a,10,38,6.0,4,2231,15,16260,40,0.1,0.9,Sobhi,0
0,0,32,100,100,0,204380,0,0,-2,2,83.9,0,0,3,0.7,-0.3,0,Juninho,0.7,5,0,13.6,208,False,44.0,0,0,0,0,205,,2018-09-14T15:31:13Z,43,0,0,0,204380.jpg,1.2,0,0,Bacuna,0.2,False,7,a,10,38,9.0,6,10919,37,11745,116,0.2,1.4,Bacuna,1
0,0,3,100,100,0,84112,0,0,-2,2,13.7,0,0,4,0.3,-0.7,1,Collin,0.3,2,0,1.6,209,False,2.2,0,0,0,0,37,,2018-09-14T15:31:13Z,43,0,0,0,84112.jpg,1.0,0,0,Quaner,3.7,False,23,a,10,38,0.0,2,176641,7958,282857,2392,0.1,0.5,Quaner,0
1,0,23,100,100,0,147303,0,0,-4,4,108.4,0,0,4,1.5,0.5,2,Laurent,1.5,20,0,47.0,210,False,39.4,0,0,0,0,921,,2018-12-01T15:01:16Z,51,0,0,0,147303.jpg,1.6,0,0,Depoitre,0.5,False,20,a,10,38,329.0,27,22192,629,64881,349,0.3,5.3,Depoitre,1
4,0,66,100,100,2,169141,0,0,-2,2,161.9,0,0,4,1.2,0.2,4,Steve,1.2,18,0,68.8,211,False,123.4,0,0,0,0,886,,2018-12-01T17:31:14Z,58,0,0,0,169141.jpg,2.1,1,0,Mounie,0.1,False,24,a,10,38,417.0,32,18616,329,26773,70,0.2,5.5,Mounie,0
0,0,-1,100,100,0,87428,0,0,-2,2,18.5,0,0,4,0.2,-0.8,0,Elias,0.2,4,0,5.1,212,False,10.0,0,0,0,0,234,,2018-07-05T14:31:07Z,48,0,0,0,87428.jpg,1.0,0,0,Kachunga,0.1,False,9,a,10,38,26.0,5,3716,53,6382,35,0.0,1.0,Kachunga,1
1,2,150,100,100,1,118884,0,0,-1,1,158.0,1,0,2,1.0,0.0,1,Erik,1.0,20,0,39.0,461,False,150.4,0,0,0,0,964,,2018-11-05T20:31:14Z,44,0,0,0,118884.jpg,1.9,0,0,Durm,0.1,False,37,a,10,38,82.0,26,4261,22,10824,114,0.2,5.9,Durm,0
0,0,17,100,100,1,233497,0,0,-5,5,23.7,0,0,3,0.0,-1.0,0,Adama,0.0,6,0,5.0,471,False,18.2,0,0,0,0,230,,2018-09-15T13:01:14Z,45,0,0,0,233497.jpg,1.3,0,0,Diakhaby,0.0,False,11,a,10,38,10.0,9,755,8,2768,12,0.0,2.0,Diakhaby,0
0,0,50,100,100,0,204454,0,0,-1,1,26.3,0,0,3,1.0,0.0,2,Isaac,1.0,7,0,17.1,514,False,32.0,0,0,0,0,363,,2018-10-20T15:31:16Z,59,0,0,0,204454.jpg,1.2,0,0,Mbenza,0.0,False,18,a,10,38,116.0,15,603,6,1245,12,0.2,2.5,Mbenza,1
0,0,26,None,None,0,192301,0,0,-1,1,0.3,0,0,2,0.0,-1.0,0,Jon Gorenc,0.0,6,1,8.4,522,False,49.6,0,0,0,0,91,,None,39,0,0,0,192301.jpg,3.0,0,0,Stankovic,3.6,False,27,a,10,38,34.0,6,362001,639,202533,2298,0.0,1.5,Stankovic,0
0,0,0,None,None,0,241791,0,0,0,0,0.0,0,0,1,0.0,-1.0,0,Ryan,0.0,0,0,0.0,533,False,0.0,0,0,0,0,0,,None,40,0,0,0,241791.jpg,0.0,0,0,Schofield,0.2,False,31,a,10,38,0.0,0,9685,62,3629,69,0.0,0.0,Schofield,0
0,6,326,None,None,6,17745,0,0,0,0,0.0,1,0,1,5.0,3.5,3,Kasper,4.5,22,0,37.2,213,False,369.0,0,0,0,0,1710,,None,50,0,0,0,17745.jpg,3.6,0,45,Schmeichel,4.9,False,1,a,11,13,4.0,69,133313,5559,172821,1194,0.9,13.8,Schmeichel,1
0,0,0,None,None,0,11974,0,0,-1,1,0.0,0,0,1,0.5,-1.0,0,Eldin,0.0,0,0,0.0,214,False,0.0,0,0,0,0,0,,None,44,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,17,a,11,13,0.0,0,595,7,3189,19,0.0,0.0,Jakupovic,0
0,2,222,100,100,5,15033,0,0,0,0,35.5,0,0,2,3.7,2.2,2,Wes,3.2,17,0,40.3,215,False,254.0,0,0,0,0,1300,,2018-10-06T17:01:15Z,45,0,0,0,15033.jpg,2.6,2,0,Morgan,1.0,False,5,a,11,13,113.0,39,43748,2464,72676,545,0.7,8.7,Morgan,1
0,0,16,None,None,0,37402,0,0,-3,3,32.1,0,0,2,0.8,-0.7,0,Christian,0.3,1,0,5.2,216,False,20.2,0,0,0,0,90,,None,42,0,0,0,37402.jpg,2.0,0,0,Fuchs,0.4,False,28,a,11,13,0.0,2,4530,63,33000,111,0.1,0.5,Fuchs,0
0,0,19,100,100,0,40725,0,0,-3,3,1.0,0,0,2,1.0,-0.5,1,Danny,0.5,1,0,2.9,217,False,28.4,0,0,0,0,103,,2018-07-23T19:01:08Z,42,0,0,0,40725.jpg,1.3,0,0,Simpson,0.2,False,2,a,11,13,0.0,4,3069,65,15213,68,0.1,1.0,Simpson,0
0,0,0,None,None,0,41321,0,0,-1,1,0.0,0,0,2,0.5,-1.0,0,Yohan,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,,None,39,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.9,False,29,a,11,13,0.0,0,26106,257,40536,361,0.0,0.0,Benalouane,0
2,5,280,100,100,6,172850,0,0,1,-1,303.3,1,0,2,3.3,1.8,2,Benjamin,2.8,21,0,75.2,219,False,305.0,0,0,0,0,1620,,2018-12-22T14:01:16Z,51,0,0,0,172850.jpg,3.5,0,0,Chilwell,2.5,False,3,a,11,13,141.0,63,262219,3931,156628,1979,0.5,12.4,Chilwell,1
1,6,275,100,100,3,95658,0,0,-1,1,40.2,2,0,2,2.0,0.5,1,Harry,1.5,18,2,64.1,220,False,359.8,0,0,0,0,1196,,2018-11-03T17:31:13Z,54,0,0,0,95658.jpg,3.6,0,0,Maguire,9.1,False,15,a,11,13,241.0,50,336280,3277,740643,2422,0.3,9.3,Maguire,4
3,11,313,None,None,6,111931,0,0,1,-1,155.8,2,0,2,5.0,3.5,9,Ricardo Domingos,4.5,19,2,73.2,221,False,406.4,0,0,0,0,1413,,None,51,0,0,0,111931.jpg,4.9,0,0,Barbosa Pereira,7.1,False,14,a,11,13,170.0,78,625207,37619,355942,2173,0.9,15.3,Pereira,3
0,0,145,100,100,4,37642,0,0,-2,2,13.0,0,0,2,1.7,0.2,0,Jonny,1.2,7,0,20.9,222,False,122.4,0,0,0,0,691,,2018-12-06T00:01:16Z,48,0,0,0,37642.jpg,3.3,0,0,Evans,0.3,False,6,a,11,13,73.0,30,13481,100,20131,339,0.3,6.3,Evans,1
2,3,205,100,100,3,51938,0,0,-4,4,287.8,0,0,3,4.2,2.7,10,Marc,3.7,12,2,77.1,224,False,288.0,0,0,0,0,1063,,2018-07-23T19:01:08Z,51,0,0,0,51938.jpg,2.6,0,0,Albrighton,0.5,False,11,a,11,13,195.0,46,18781,4547,52498,264,0.7,9.0,Albrighton,3
1,2,116,100,100,4,172632,0,0,-1,1,135.6,0,0,3,2.0,0.5,1,Demarai,1.5,12,2,55.1,225,False,171.0,0,0,0,0,974,,2018-10-27T15:31:14Z,54,0,0,0,172632.jpg,2.7,0,0,Gray,0.9,False,7,a,11,13,247.0,43,170411,180,193614,768,0.3,8.0,Gray,2
0,0,103,0,0,1,155569,0,0,-2,2,46.7,0,0,3,0.0,0.0,0,Daniel,0.0,9,0,20.8,226,False,139.0,0,0,0,0,639,Leg injury - Expected back 02 Mar,2018-10-27T19:01:14Z,43,0,0,0,155569.jpg,1.7,0,0,Amartey,0.2,False,18,i,11,13,21.0,15,10827,22,18531,83,0.0,3.5,Amartey,2
0,3,260,100,100,6,203341,0,0,-1,1,190.2,0,0,3,2.7,1.2,2,Wilfred,2.2,21,1,72.6,227,False,348.4,0,0,0,0,1678,,2018-12-22T14:01:16Z,49,0,0,0,203341.jpg,2.5,0,0,Ndidi,0.8,False,25,a,11,13,187.0,47,58576,573,63320,604,0.4,9.6,Ndidi,4
0,0,31,100,100,0,54513,0,0,-3,3,27.8,0,0,3,1.0,-0.5,0,Vicente,0.5,4,0,8.0,228,False,26.8,0,0,0,0,224,,2018-11-24T17:31:15Z,47,0,0,0,54513.jpg,1.1,0,0,Iborra,0.0,False,21,a,11,13,25.0,9,1095,14,3488,26,0.1,1.9,Iborra,0
0,0,0,0,0,0,61604,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,229,False,0.0,0,0,0,0,0,Lack of match fitness - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,61604.jpg,0.0,0,0,James,0.0,False,22,i,11,13,0.0,0,887,7,1555,6,0.0,0.0,James,0
0,0,12,None,None,1,197469,0,0,-2,2,12.2,0,0,3,1.3,-0.2,2,Hamza,0.8,1,0,6.3,230,False,17.4,0,0,0,0,152,,None,43,0,0,0,197469.jpg,2.5,0,0,Choudhury,0.1,False,38,a,11,13,33.0,5,4290,319,5508,84,0.2,1.2,Choudhury,0
0,0,16,None,None,0,46483,-1,1,-3,3,6.3,0,0,3,0.5,-1.0,0,Adrien Sebastian,0.0,1,0,2.1,231,False,14.2,0,0,0,0,87,,None,47,0,0,0,46483.jpg,1.5,0,0,Perruchet Silva,0.2,False,23,a,11,13,0.0,3,3566,30,10854,57,0.0,0.6,Silva,0
0,0,4,None,None,0,210207,0,0,-4,4,15.8,0,0,3,0.7,-0.8,0,Fousseni,0.2,1,0,2.3,232,False,7.4,0,0,0,0,54,,None,46,0,0,0,210207.jpg,1.0,0,0,Diabaté,0.0,False,27,a,11,13,0.0,1,1042,7,3054,17,0.0,0.2,Diabaté,0
3,7,330,100,100,5,172780,0,0,3,-3,623.0,0,0,3,5.3,3.8,2,James,4.8,21,5,136.1,233,False,411.4,0,0,0,0,1384,,2018-12-15T17:31:16Z,68,0,0,0,172780.jpg,4.2,1,0,Maddison,5.2,False,10,a,11,13,329.0,76,1422469,7180,1224916,5616,0.7,11.2,Maddison,1
2,13,200,100,100,6,101668,0,0,-2,2,133.6,1,0,4,4.3,2.8,4,Jamie,3.8,13,6,92.0,234,False,292.6,0,0,0,0,1108,,2018-12-22T14:01:16Z,88,0,0,0,101668.jpg,4.4,1,0,Vardy,3.5,False,9,a,11,13,495.0,66,499530,25003,687625,1335,0.4,7.5,Vardy,1
1,0,38,100,100,0,78412,0,0,-3,3,22.0,0,0,4,1.7,0.2,1,Shinji,1.2,1,0,12.0,235,False,35.0,0,0,0,0,157,,2018-08-25T13:01:12Z,52,0,0,0,78412.jpg,1.3,0,0,Okazaki,0.6,False,20,a,11,13,65.0,16,14308,286,70844,289,0.2,3.1,Okazaki,0
5,3,132,None,None,1,173515,0,0,-1,1,190.0,1,0,4,1.5,0.0,0,Kelechi,1.0,10,1,50.6,236,False,127.6,0,0,0,0,810,,None,59,0,0,0,173515.jpg,2.7,0,0,Iheanacho,1.1,False,8,a,11,13,192.0,46,156659,444,173057,1188,0.2,7.8,Iheanacho,1
0,0,0,None,None,0,95463,0,0,-2,2,0.0,0,0,1,0.5,-1.0,0,Danny,0.0,0,0,0.0,457,False,0.0,0,0,0,0,0,,None,43,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,12,a,11,13,0.0,0,779,20,5072,31,0.0,0.0,Ward,0
0,2,77,100,100,1,115858,0,0,-4,4,226.0,0,0,3,0.8,-0.7,0,Rachid,0.3,9,1,47.3,492,False,105.4,0,0,0,0,479,,2018-11-22T17:01:18Z,51,0,0,0,115858.jpg,1.8,0,0,Ghezzal,0.1,False,31,a,11,13,143.0,20,29376,14,37507,70,0.1,3.9,Ghezzal,2
0,0,0,0,0,0,213405,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,501,False,0.0,0,0,0,0,0,Season-long loan to Celtic,2018-09-02T07:32:21Z,50,0,0,0,213405.jpg,0.0,0,0,Benkovic,0.0,False,16,u,11,13,0.0,0,253,0,2886,3,0.0,0.0,Benkovic,0
0,0,22,100,100,0,218031,0,0,-1,1,1.4,0,0,2,1.0,-0.5,0,Caglar,0.5,2,0,5.5,515,False,31.0,0,0,0,0,191,,2018-08-17T10:31:12Z,49,0,0,0,218031.jpg,1.3,0,0,Söyüncü,0.0,False,4,a,11,13,22.0,5,726,14,3598,19,0.1,1.0,Söyüncü,1
